2025-01-25 16:25:43,623: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,624: root: INFO: Current backtesting datetime 2022-12-20 16:00:00-05:00
2025-01-25 16:25:43,624: root: INFO: Current backtesting datetime 2022-12-21 09:30:00-05:00
2025-01-25 16:25:43,625: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,625: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,626: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,626: root: INFO: Current backtesting datetime 2022-12-21 16:00:00-05:00
2025-01-25 16:25:43,627: root: INFO: Current backtesting datetime 2022-12-22 09:30:00-05:00
2025-01-25 16:25:43,628: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,628: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,629: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,629: root: INFO: Current backtesting datetime 2022-12-22 16:00:00-05:00
2025-01-25 16:25:43,629: root: INFO: Current backtesting datetime 2022-12-23 09:30:00-05:00
2025-01-25 16:25:43,630: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,630: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,631: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,631: root: INFO: Current backtesting datetime 2022-12-23 16:00:00-05:00
2025-01-25 16:25:43,631: root: INFO: Current backtesting datetime 2022-12-24 09:30:00-05:00
2025-01-25 16:25:43,632: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2025-01-25 16:25:43,633: root: INFO: Current backtesting datetime 2022-12-24 09:29:00-05:00
2025-01-25 16:25:43,634: root: INFO: Current backtesting datetime 2022-12-24 09:29:00-05:00
2025-01-25 16:25:43,634: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2025-01-25 16:25:43,635: root: INFO: Current backtesting datetime 2022-12-27 08:30:00-05:00
2025-01-25 16:25:43,635: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,635: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,636: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2025-01-25 16:25:43,636: root: INFO: Current backtesting datetime 2022-12-27 09:30:00-05:00
2025-01-25 16:25:43,636: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2025-01-25 16:25:43,638: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,638: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,639: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,639: root: INFO: Current backtesting datetime 2022-12-27 16:00:00-05:00
2025-01-25 16:25:43,639: root: INFO: Current backtesting datetime 2022-12-28 09:30:00-05:00
2025-01-25 16:25:43,640: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,640: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,641: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,641: root: INFO: Current backtesting datetime 2022-12-28 16:00:00-05:00
2025-01-25 16:25:43,641: root: INFO: Current backtesting datetime 2022-12-29 09:30:00-05:00
2025-01-25 16:25:43,642: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,642: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,643: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,643: root: INFO: Current backtesting datetime 2022-12-29 16:00:00-05:00
2025-01-25 16:25:43,643: root: INFO: Current backtesting datetime 2022-12-30 09:30:00-05:00
2025-01-25 16:25:43,644: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,645: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,645: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,646: root: INFO: Current backtesting datetime 2022-12-30 16:00:00-05:00
2025-01-25 16:25:43,646: root: INFO: Current backtesting datetime 2022-12-31 09:30:00-05:00
2025-01-25 16:25:43,647: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2025-01-25 16:25:43,647: root: INFO: Current backtesting datetime 2022-12-31 09:29:00-05:00
2025-01-25 16:25:43,648: root: INFO: Current backtesting datetime 2022-12-31 09:29:00-05:00
2025-01-25 16:25:43,648: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2025-01-25 16:25:43,649: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2025-01-25 16:25:43,649: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
