datetime,portfolio_value,cash,return
2023-03-13 09:30:00-04:00,99981.71014648437,96076.71014648437,-4.9005585261441276e-05
2023-03-14 09:30:00-04:00,99935.61029296875,96076.71014648437,-0.0004610828665371214
2023-03-15 09:30:00-04:00,99944.91021972656,96076.71014648437,9.305918811675085e-05
2023-03-16 09:30:00-04:00,100008.9101586914,96076.71014648437,0.0006403521582454275
2023-03-17 09:30:00-04:00,100008.9101586914,96076.71014648437,0.0
2023-03-18 09:30:00-04:00,100008.9101586914,96076.71014648437,0.0
2023-03-20 09:30:00-04:00,100049.11004882812,96076.71014648437,0.0004019630858183021
2023-03-21 09:30:00-04:00,100064.01025634765,96076.71014648437,0.00014892893612206137
2023-03-22 09:30:00-04:00,100027.61010986328,96076.71014648437,-0.00036376861562037455
2023-03-23 09:30:00-04:00,99995.11010986328,96076.71014648437,-0.00032491029191139553
2023-03-24 09:30:00-04:00,99995.11010986328,96076.71014648437,0.0
2023-03-25 09:30:00-04:00,99995.11010986328,96076.71014648437,0.0
2023-03-27 09:30:00-04:00,100034.41003662109,96076.71014648437,0.0003930184857503516
2023-03-28 09:30:00-04:00,100076.01007324219,96076.71014648437,0.00041585726957227287
2023-03-29 09:30:00-04:00,100117.61010986328,96076.71014648437,0.0004156844041909302
2023-03-30 09:30:00-04:00,100123.31018310547,96076.71014648437,5.693377254933907e-05
2023-03-31 09:30:00-04:00,100123.31018310547,96076.71014648437,0.0
2023-04-01 09:30:00-04:00,100123.31018310547,96076.71014648437,0.0
2023-04-03 09:30:00-04:00,100192.91009765625,96076.71014648437,0.0006951419646783474
2023-04-04 09:30:00-04:00,100155.81018310547,96076.71014648437,-0.00037028482868317614
2023-04-05 09:30:00-04:00,100144.41003662109,96076.71014648437,-0.00011382411528126912
2023-04-06 09:30:00-04:00,100144.41003662109,96076.71014648437,0.0
2023-04-07 09:30:00-04:00,100144.41003662109,96076.71014648437,0.0
2023-04-10 09:30:00-04:00,100179.31024414062,96076.71014648437,0.0003484988079391904
2023-04-11 09:30:00-04:00,100195.41009765625,96076.71014648437,0.0001607103650083097
2023-04-12 09:30:00-04:00,100168.51007324219,96076.71014648437,-0.0002684756156778878
2023-04-13 09:30:00-04:00,100204.81012207031,96076.71014648437,0.00036238982492187155
2023-04-14 09:30:00-04:00,100204.81012207031,96076.71014648437,0.0
2023-04-15 09:30:00-04:00,100204.81012207031,96076.71014648437,0.0
2023-04-17 09:30:00-04:00,100232.51001220703,96076.71014648437,0.0002764327391366894
2023-04-18 09:30:00-04:00,100198.9101586914,96076.71014648437,-0.00033521911714606833
2023-04-19 09:30:00-04:00,100188.81006103515,96076.71014648437,-0.00010080047417937443
2023-04-20 09:30:00-04:00,100198.61017089844,96076.71014648437,9.781641140671482e-05
2023-04-21 09:30:00-04:00,100198.61017089844,96076.71014648437,0.0
2023-04-22 09:30:00-04:00,100198.61017089844,96076.71014648437,0.0
2023-04-24 09:30:00-04:00,100182.51001220703,96076.71014648437,-0.00016068245521516644
2023-04-25 09:30:00-04:00,100143.9101586914,96076.71014648437,-0.00038529533259767934
2023-04-26 09:30:00-04:00,100146.71014648437,96076.71014648437,2.7959641165642424e-05
2023-04-27 09:30:00-04:00,100191.61004882812,96076.71014648437,0.0004483412613163207
2023-04-28 09:30:00-04:00,100191.61004882812,96076.71014648437,0.0
2023-04-29 09:30:00-04:00,100191.61004882812,96076.71014648437,0.0
2023-05-01 09:30:00-04:00,100224.41003662109,96076.71014648437,0.00032737259913262484
2023-05-02 09:30:00-04:00,100190.31,96076.71014648437,-0.00034023684059236725
2023-05-03 09:30:00-04:00,100146.01007324219,96076.71014648437,-0.00044215779707446057
2023-05-04 09:30:00-04:00,100165.81018310547,96076.71014648437,0.00019771241858568267
2023-05-05 09:30:00-04:00,100165.81018310547,96076.71014648437,0.0
2023-05-06 09:30:00-04:00,100165.81018310547,96076.71014648437,0.0
2023-05-08 09:30:00-04:00,100188.0101953125,96076.71014648437,0.0002216326325963358
2023-05-09 09:30:00-04:00,100215.5101953125,96076.71014648437,0.0002744839422041956
2023-05-10 09:30:00-04:00,100196.21026855469,96076.71014648437,-0.00019258422893020377
2023-05-11 09:30:00-04:00,100210.91028076172,96076.71014648437,0.0001467122575558033
2023-05-12 09:30:00-04:00,100210.91028076172,96076.71014648437,0.0
2023-05-13 09:30:00-04:00,100210.91028076172,96076.71014648437,0.0
2023-05-15 09:30:00-04:00,100195.31,96076.71014648437,-0.0001556744741466609
2023-05-16 09:30:00-04:00,100200.21020751953,96076.71014648437,4.890655580114256e-05
2023-05-17 09:30:00-04:00,100225.71008544922,96076.71014648437,0.00025448926580962095
2023-05-18 09:30:00-04:00,100278.41028076172,96076.71014648437,0.0005258151353337848
2023-05-19 09:30:00-04:00,100278.41028076172,96076.71014648437,0.0
2023-05-20 09:30:00-04:00,100278.41028076172,96076.71014648437,0.0
2023-05-22 09:30:00-04:00,100247.51001220703,96076.71014648437,-0.00030814477880303226
2023-05-23 09:30:00-04:00,100200.91028076172,96076.71014648437,-0.00046484677215063996
2023-05-24 09:30:00-04:00,100224.11004882812,96076.71014648437,0.00023153250805219017
2023-05-25 09:30:00-04:00,100230.01001220703,96076.71014648437,5.886770534591079e-05
2023-05-26 09:30:00-04:00,100230.01001220703,96076.71014648437,0.0
2023-05-27 09:30:00-04:00,100230.01001220703,96076.71014648437,0.0
2023-05-30 09:30:00-04:00,100259.51013427734,96076.71014648437,0.0002943242454702677
2023-05-31 09:30:00-04:00,100257.61010986328,96076.71014648437,-1.8951064208461155e-05
2023-06-01 09:30:00-04:00,100321.71014648437,96076.71014648437,0.000639353327401837
2023-06-02 09:30:00-04:00,100321.71014648437,96076.71014648437,0.0
2023-06-03 09:30:00-04:00,100321.71014648437,96076.71014648437,0.0
2023-06-05 09:30:00-04:00,100343.41028076172,96076.71014648437,0.0002163054661414865
2023-06-06 09:30:00-04:00,100361.11017089844,96076.71014648437,0.00017639314915851578
2023-06-07 09:30:00-04:00,100342.91009765625,96076.71014648437,-0.0001813458740262952
2023-06-08 09:30:00-04:00,100376.31006103515,96076.71014648437,0.0003328582293098403
2023-06-09 09:30:00-04:00,100376.31006103515,96076.71014648437,0.0
2023-06-10 09:30:00-04:00,100376.31006103515,96076.71014648437,0.0
2023-06-12 09:30:00-04:00,100429.91021972656,96076.71014648437,0.000533992120838267
2023-06-13 09:30:00-04:00,100446.81024414062,96076.71014648437,0.00016827680495867803
2023-06-14 09:30:00-04:00,100440.01001220703,96076.71014648437,-6.769982956222886e-05
2023-06-15 09:30:00-04:00,100506.91003662109,96076.71014648437,0.0006660694717766091
2023-06-16 09:30:00-04:00,100506.91003662109,96076.71014648437,0.0
2023-06-17 09:30:00-04:00,100506.91003662109,96076.71014648437,0.0
2023-06-20 09:30:00-04:00,100438.31018310547,96076.71014648437,-0.000682538678093203
2023-06-21 09:30:00-04:00,100416.21026855469,96076.71014648437,-0.00022003471096332383
2023-06-22 09:30:00-04:00,100406.01007324219,96076.71014648437,-0.0001015791701879376
2023-06-23 09:30:00-04:00,100406.01007324219,96076.71014648437,0.0
2023-06-24 09:30:00-04:00,100406.01007324219,96076.71014648437,0.0
2023-06-26 09:30:00-04:00,100400.21020751953,96076.71014648437,-5.776412904390238e-05
2023-06-27 09:30:00-04:00,100427.21002441406,96076.71014648437,0.00026892191598726356
2023-06-28 09:30:00-04:00,100436.31006103515,96076.71014648437,9.061325729242675e-05
2023-06-29 09:30:00-04:00,100491.11017089844,96076.71014648437,0.000545620501489763
2023-06-30 09:30:00-04:00,100491.11017089844,96076.71014648437,0.0
2023-07-01 09:30:00-04:00,100491.11017089844,96076.71014648437,0.0
2023-07-03 09:30:00-04:00,100505.91028076172,96076.71014648437,0.00014727780236589716
2023-07-04 09:30:00-04:00,100495.81018310547,96076.71014648437,-0.00010049257429767255
2023-07-05 09:30:00-04:00,100470.91028076172,96076.71014648437,-0.0002477705518109108
2023-07-06 09:30:00-04:00,100463.0101953125,96076.71014648437,-7.863057503054716e-05
2023-07-07 09:30:00-04:00,100463.0101953125,96076.71014648437,0.0
2023-07-08 09:30:00-04:00,100463.0101953125,96076.71014648437,0.0
2023-07-10 09:30:00-04:00,100481.21026855469,96076.71014648437,0.0001811619341964832
2023-07-11 09:30:00-04:00,100540.61029296875,96076.71014648437,0.0005911555429647386
2023-07-12 09:30:00-04:00,100555.71008544922,96076.71014648437,0.00015018600380956038
2023-07-13 09:30:00-04:00,100581.51025634765,96076.71014648437,0.0002565758908819049
2023-07-14 09:30:00-04:00,100581.51025634765,96076.71014648437,0.0
2023-07-15 09:30:00-04:00,100581.51025634765,96076.71014648437,0.0
2023-07-17 09:30:00-04:00,100581.71014648437,96076.71014648437,1.9873447536511435e-06
2023-07-18 09:30:00-04:00,100626.81024414062,96076.71014648437,0.000448392631131167
2023-07-19 09:30:00-04:00,100618.41028076172,96076.71014648437,-8.34763951925721e-05
2023-07-20 09:30:00-04:00,100616.31006103515,96076.71014648437,-2.087311577181339e-05
2023-07-21 09:30:00-04:00,100616.31006103515,96076.71014648437,0.0
2023-07-22 09:30:00-04:00,100616.31006103515,96076.71014648437,0.0
2023-07-24 09:30:00-04:00,100615.91028076172,96076.71014648437,-3.9733147955134385e-06
2023-07-25 09:30:00-04:00,100621.4101586914,96076.71014648437,5.466210974325314e-05
2023-07-26 09:30:00-04:00,100666.91003662109,96076.71014648437,0.00045218883195863313
2023-07-27 09:30:00-04:00,100635.5101953125,96076.71014648437,-0.0003119181993086473
2023-07-28 09:30:00-04:00,100635.5101953125,96076.71014648437,0.0
2023-07-29 09:30:00-04:00,100635.5101953125,96076.71014648437,0.0
2023-07-31 09:30:00-04:00,100639.41003662109,96076.71014648437,3.87521392899437e-05
2023-08-01 09:30:00-04:00,100609.21014648437,96076.71014648437,-0.00030008015871441085
2023-08-02 09:30:00-04:00,100557.11023193359,96076.71014648437,-0.0005178443849715997
2023-08-03 09:30:00-04:00,100583.9101586914,96076.71014648437,0.0002665144880953374
2023-08-04 09:30:00-04:00,100583.9101586914,96076.71014648437,0.0
2023-08-05 09:30:00-04:00,100583.9101586914,96076.71014648437,0.0
2023-08-07 09:30:00-04:00,100557.51001220703,96076.71014648437,-0.0002624688823761323
2023-08-08 09:30:00-04:00,100567.01013427734,96076.71014648437,9.447451581845456e-05
2023-08-09 09:30:00-04:00,100558.61017089844,96076.71014648437,-8.352603271877257e-05
2023-08-10 09:30:00-04:00,100516.4101586914,96076.71014648437,-0.00041965588163273004
2023-08-11 09:30:00-04:00,100516.4101586914,96076.71014648437,0.0
2023-08-12 09:30:00-04:00,100516.4101586914,96076.71014648437,0.0
2023-08-14 09:30:00-04:00,100539.41003662109,96076.71014648437,0.00022881714431877143
2023-08-15 09:30:00-04:00,100501.31006103515,96076.71014648437,-0.0003789556311506459
2023-08-16 09:30:00-04:00,100488.31018310547,96076.71014648437,-0.0001293503330632717
2023-08-17 09:30:00-04:00,100410.41009765625,96076.71014648437,-0.0007752153987590216
2023-08-18 09:30:00-04:00,100410.41009765625,96076.71014648437,0.0
2023-08-19 09:30:00-04:00,100410.41009765625,96076.71014648437,0.0
2023-08-21 09:30:00-04:00,100488.51007324219,96076.71014648437,0.0007778075551128083
2023-08-22 09:30:00-04:00,100469.21014648437,96076.71014648437,-0.00019206103009927755
2023-08-23 09:30:00-04:00,100523.61017089844,96076.71014648437,0.0005414596604744748
2023-08-24 09:30:00-04:00,100463.51007324219,96076.71014648437,-0.0005978704659937994
2023-08-25 09:30:00-04:00,100463.51007324219,96076.71014648437,0.0
2023-08-26 09:30:00-04:00,100463.51007324219,96076.71014648437,0.0
2023-08-28 09:30:00-04:00,100503.21008544922,96076.71014648437,0.0003951684763761065
2023-08-29 09:30:00-04:00,100571.81024414062,96076.71014648437,0.0006825668417265174
2023-08-30 09:30:00-04:00,100593.21008544922,96076.71014648437,0.00021278170549621223
2023-08-31 09:30:00-04:00,100608.41028076172,96076.71014648437,0.0001511055795873073
2023-09-01 09:30:00-04:00,100608.41028076172,96076.71014648437,0.0
2023-09-02 09:30:00-04:00,100608.41028076172,96076.71014648437,0.0
2023-09-05 09:30:00-04:00,100560.71008544922,96076.71014648437,-0.0004741173742770499
2023-09-06 09:30:00-04:00,100507.81,96076.71014648437,-0.000526051232178748
2023-09-07 09:30:00-04:00,100525.71008544922,96076.71014648437,0.00017809646284416836
2023-09-08 09:30:00-04:00,100525.71008544922,96076.71014648437,0.0
2023-09-09 09:30:00-04:00,100525.71008544922,96076.71014648437,0.0
2023-09-11 09:30:00-04:00,100546.21026855469,96076.71014648437,0.0002039297517824057
2023-09-12 09:30:00-04:00,100538.9101586914,96076.71014648437,-7.260452526036687e-05
2023-09-13 09:30:00-04:00,100567.41021972656,96076.71014648437,0.0002834729458491836
2023-09-14 09:30:00-04:00,100548.11029296875,96076.71014648437,-0.00019191034864718404
2023-09-15 09:30:00-04:00,100548.11029296875,96076.71014648437,0.0
2023-09-16 09:30:00-04:00,100548.11029296875,96076.71014648437,0.0
2023-09-18 09:30:00-04:00,100503.51007324219,96076.71014648437,-0.000443570939290705
2023-09-19 09:30:00-04:00,100516.81024414062,96076.71014648437,0.00013233538698043112
2023-09-20 09:30:00-04:00,100433.71026855469,96076.71014648437,-0.0008267271452814251
2023-09-21 09:30:00-04:00,100401.21026855469,96076.71014648437,-0.00032359652862667954
2023-09-22 09:30:00-04:00,100401.21026855469,96076.71014648437,0.0
2023-09-23 09:30:00-04:00,100401.21026855469,96076.71014648437,0.0
2023-09-25 09:30:00-04:00,100367.61010986328,96076.71014648437,-0.00033465890103845375
2023-09-26 09:30:00-04:00,100347.61010986328,96076.71014648437,-0.00019926747262499767
2023-09-27 09:30:00-04:00,100331.51025634765,96076.71014648437,-0.00016044082662258763
2023-09-28 09:30:00-04:00,100393.41028076172,96076.71014648437,0.0006169549751211534
2023-09-29 09:30:00-04:00,100393.41028076172,96076.71014648437,0.0
2023-09-30 09:30:00-04:00,100393.41028076172,96076.71014648437,0.0
2023-10-02 09:30:00-04:00,100327.31012207031,96076.71014648437,-0.0006584113290558635
2023-10-03 09:30:00-04:00,100297.41021972656,96076.71014648437,-0.00029802356215247183
2023-10-04 09:30:00-04:00,100320.31,96076.71014648437,0.00022831875941031754
2023-10-05 09:30:00-04:00,100296.4101586914,96076.71014648437,-0.00023823532152755789
2023-10-06 09:30:00-04:00,100296.4101586914,96076.71014648437,0.0
2023-10-07 09:30:00-04:00,100296.4101586914,96076.71014648437,0.0
2023-10-09 09:30:00-04:00,100406.11017089844,96076.71014648437,0.001093758111915033
2023-10-10 09:30:00-04:00,100433.11029296875,96076.71014648437,0.0002689091532812604
2023-10-11 09:30:00-04:00,100446.21026855469,96076.71014648437,0.00013043482918861926
2023-10-12 09:30:00-04:00,100428.81006103515,96076.71014648437,-0.00017322910912231926
2023-10-13 09:30:00-04:00,100428.81006103515,96076.71014648437,0.0
2023-10-14 09:30:00-04:00,100428.81006103515,96076.71014648437,0.0
2023-10-16 09:30:00-04:00,100404.81012207031,96076.71014648437,-0.00023897464233879617
2023-10-17 09:30:00-04:00,100418.61017089844,96076.71014648437,0.00013744410064964185
2023-10-18 09:30:00-04:00,100386.21026855469,96076.71014648437,-0.0003226483844838146
2023-10-19 09:30:00-04:00,100336.51025634765,96076.71014648437,-0.0004950880412167846
2023-10-20 09:30:00-04:00,100336.51025634765,96076.71014648437,0.0
2023-10-21 09:30:00-04:00,100336.51025634765,96076.71014648437,0.0
2023-10-23 09:30:00-04:00,100303.21008544922,96076.71014648437,-0.0003318848823161691
2023-10-24 09:30:00-04:00,100295.61029296875,96076.71014648437,-7.576818801702245e-05
2023-10-25 09:30:00-04:00,100241.21026855469,96076.71014648437,-0.0005423968631843579
2023-10-26 09:30:00-04:00,100218.61017089844,96076.71014648437,-0.0002254571507637193
2023-10-27 09:30:00-04:00,100218.61017089844,96076.71014648437,0.0
2023-10-28 09:30:00-04:00,100218.61017089844,96076.71014648437,0.0
2023-10-30 09:30:00-04:00,100238.51007324219,96076.71014648437,0.00019856494028225313
2023-10-31 09:30:00-04:00,100268.71026855469,96076.71014648437,0.0003012833619577826
2023-11-01 09:30:00-04:00,100342.51001220703,96076.71014648437,0.0007360196760752835
2023-11-02 09:30:00-04:00,100408.11029296875,96076.71014648437,0.0006537636018246751
2023-11-03 09:30:00-04:00,100408.11029296875,96076.71014648437,0.0
2023-11-04 09:30:00-04:00,100408.11029296875,96076.71014648437,0.0
2023-11-06 09:30:00-05:00,100431.4101586914,96076.71014648437,0.00023205163063688694
2023-11-07 09:30:00-05:00,100433.61017089844,96076.71014648437,2.1905619004503052e-05
2023-11-08 09:30:00-05:00,100452.21002441406,96076.71014648437,0.0001851955085949708
2023-11-09 09:30:00-05:00,100461.01007324219,96076.71014648437,8.760433270693646e-05
2023-11-10 09:30:00-05:00,100436.51025634765,96076.71014648437,-0.00024387388576596614
2023-11-11 09:30:00-05:00,100436.51025634765,96076.71014648437,0.0
2023-11-13 09:30:00-05:00,100469.01025634765,96076.71014648437,0.00032358750734218233
2023-11-14 09:30:00-05:00,100539.91021972656,96076.71014648437,0.0007056898758930341
2023-11-15 09:30:00-05:00,100577.81,96076.71014648437,0.00037696254343777547
2023-11-16 09:30:00-05:00,100568.9101586914,96076.71014648437,-8.848712562536942e-05
2023-11-17 09:30:00-05:00,100579.11004882812,96076.71014648437,0.00010142190186424038
2023-11-18 09:30:00-05:00,100579.11004882812,96076.71014648437,0.0
2023-11-20 09:30:00-05:00,100582.01013427734,96076.71014648437,2.88338746268213e-05
2023-11-21 09:30:00-05:00,100608.51007324219,96076.71014648437,0.00026346599088111766
2023-11-22 09:30:00-05:00,100626.51025634765,96076.71014648437,0.00017891312665652137
2023-11-23 09:30:00-05:00,100626.51025634765,96076.71014648437,0.0
2023-11-24 09:30:00-05:00,100627.41021972656,96076.71014648437,8.943601210287255e-06
2023-11-25 09:30:00-05:00,100627.41021972656,96076.71014648437,0.0
2023-11-27 09:30:00-05:00,100623.21008544922,96076.71014648437,-4.173946510366289e-05
2023-11-28 09:30:00-05:00,100617.51001220703,96076.71014648437,-5.6647698253198264e-05
2023-11-29 09:30:00-05:00,100648.21008544922,96076.71014648437,0.0003051166068257505
2023-11-30 09:30:00-05:00,100631.51025634765,96076.71014648437,-0.00016592276293225794
2023-12-01 09:30:00-05:00,100634.41003662109,96076.71014648437,2.8815827826100815e-05
2023-12-02 09:30:00-05:00,100634.41003662109,96076.71014648437,0.0
2023-12-04 09:30:00-05:00,100632.71020751953,96076.71014648437,-1.689113197900216e-05
2023-12-05 09:30:00-05:00,100629.31024414062,96076.71014648437,-3.378586715885312e-05
2023-12-06 09:30:00-05:00,100664.81012207031,96076.71014648437,0.00035277870675609613
2023-12-07 09:30:00-05:00,100645.81018310547,96076.71014648437,-0.0001887445964662282
2023-12-08 09:30:00-05:00,100651.31006103515,96076.71014648437,5.464587069914373e-05
2023-12-09 09:30:00-05:00,100651.31006103515,96076.71014648437,0.0
2023-12-11 09:30:00-05:00,100673.61017089844,96076.71014648437,0.0002215580686406593
2023-12-12 09:30:00-05:00,100693.0101953125,96076.71014648437,0.00019270218263889305
2023-12-13 09:30:00-05:00,100721.61004882812,96076.71014648437,0.0002840301770714593
2023-12-14 09:30:00-05:00,100801.71014648437,96076.71014648437,0.0007952622840066148
2023-12-15 09:30:00-05:00,100771.61004882812,96076.71014648437,-0.0002986070138344399
2023-12-16 09:30:00-05:00,100771.61004882812,96076.71014648437,0.0
2023-12-18 09:30:00-05:00,100805.57025634765,96095.77014648437,0.0003370017359360933
2023-12-19 09:30:00-05:00,100821.07013427734,96095.77014648437,0.00015376013339607475
2023-12-20 09:30:00-05:00,100835.37006103515,96095.77014648437,0.00014183470517381558
2023-12-21 09:30:00-05:00,100809.07001220703,96095.77014648437,-0.0002608216622025372
2023-12-22 09:30:00-05:00,100834.37,96095.77014648437,0.00025096936009738613
2023-12-23 09:30:00-05:00,100834.37,96095.77014648437,0.0
2023-12-26 09:30:00-05:00,100836.47021972656,96095.77014648437,2.0828411250617407e-05
2023-12-27 09:30:00-05:00,100850.17017089843,96095.77014648437,0.00013586305770152407
2023-12-28 09:30:00-05:00,100864.5701953125,96095.77014648437,0.00014278631746145187
2023-12-29 09:30:00-05:00,100860.67004882812,96095.77014648437,-3.866716010214599e-05
2023-12-30 09:30:00-05:00,100860.67004882812,96095.77014648437,0.0
2024-01-02 09:30:00-05:00,100817.37018310546,96095.77014648437,-0.0004293037682745471
2024-01-03 09:30:00-05:00,100800.07007324218,96095.77014648437,-0.0001715985036294665
2024-01-04 09:30:00-05:00,100778.77002441406,96095.77014648437,-0.00021130986131900897
2024-01-05 09:30:00-05:00,100770.67004882812,96095.77014648437,-8.037382857495334e-05
2024-01-06 09:30:00-05:00,100770.67004882812,96095.77014648437,0.0
2024-01-08 09:30:00-05:00,100780.07007324218,96095.77014648437,9.328135269437432e-05
2024-01-09 09:30:00-05:00,100814.47009765625,96095.77014648437,0.00034133757189347413
2024-01-10 09:30:00-05:00,100837.37018310546,96095.77014648437,0.00022715077931811933
2024-01-11 09:30:00-05:00,100871.67010986328,96095.77014648437,0.0003401509449871831
2024-01-12 09:30:00-05:00,100874.17010986328,96095.77014648437,2.478396558003304e-05
2024-01-13 09:30:00-05:00,100874.17010986328,96095.77014648437,0.0
2024-01-16 09:30:00-05:00,100848.37024414062,96095.77014648437,-0.0002557628547977808
2024-01-17 09:30:00-05:00,100813.97021972656,96095.77014648437,-0.0003411063989510188
2024-01-18 09:30:00-05:00,100835.87024414062,96095.77014648437,0.0002172320400271044
